['09:30:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:30:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:30:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:30:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:30:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:30:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:30:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:30:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:30:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:30:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:30:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:30:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:30:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:30:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:30:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:31:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:31:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:31:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:31:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:31:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:31:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:31:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:31:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:31:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:31:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:31:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:31:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:31:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:31:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:31:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:31:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:31:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:31:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:31:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:31:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:31:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:31:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:31:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:31:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:32:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:32:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:32:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:32:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:32:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:32:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:32:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:32:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:32:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:32:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:32:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:32:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:32:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:32:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:32:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:32:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:32:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:32:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:32:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:32:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:32:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:32:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:32:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:32:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:33:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:33:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:33:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:33:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:33:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:33:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:33:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:33:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:33:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:33:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:33:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:33:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:33:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:33:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:33:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:33:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:33:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:33:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:33:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:33:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:33:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:33:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:33:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:33:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:34:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:34:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:34:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:34:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:34:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:34:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:34:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:34:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:34:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:34:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:34:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:34:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:34:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:34:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:34:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:34:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:34:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:34:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:34:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:34:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:34:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:34:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:34:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:34:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:35:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:35:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:35:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:35:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:35:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:35:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:35:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:35:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:35:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:35:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:35:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:35:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:35:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:35:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:35:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:35:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:35:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:35:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:35:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:35:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:35:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:35:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:35:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:35:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:36:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:36:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:36:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:36:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:36:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:36:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:36:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:36:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:36:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:36:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:36:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:36:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:36:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:36:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:36:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:36:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:36:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:36:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:36:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:36:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:36:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:36:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:36:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:36:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:37:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:37:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:37:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:37:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:37:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:37:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:37:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:37:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:37:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:37:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:37:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:37:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:37:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:37:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:37:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:37:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:37:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:37:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:37:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:37:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:37:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:37:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:37:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:37:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:38:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:38:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:38:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:38:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:38:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:38:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:38:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:38:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:38:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:38:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:38:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:38:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:38:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:38:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:38:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:38:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:38:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:38:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:38:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:38:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:38:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:38:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:38:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:38:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:39:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:39:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:39:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:39:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:39:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:39:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:39:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:39:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:39:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:39:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:39:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:39:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:39:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:39:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:39:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:39:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:39:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:39:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:39:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:39:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:39:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:39:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:39:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:39:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:40:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:40:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:40:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:40:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:40:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:40:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:40:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:40:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:40:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:40:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:40:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:40:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:40:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:40:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:40:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:40:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:40:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:40:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:40:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:40:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:40:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:40:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:40:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:40:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:41:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:41:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:41:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:41:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:41:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:41:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:41:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:41:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:41:19', 'system,info,account', 'user apitest logged in from 10.77.0.1 via ssh']
['09:41:20', 'system,info,account', 'user apitest logged out from 10.77.0.1 via ssh']
['09:41:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:41:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:41:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:41:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:41:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:41:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:41:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:41:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:41:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:41:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:41:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:41:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:41:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:41:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:41:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:41:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:42:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:42:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:42:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:42:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:42:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:42:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:42:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:42:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:42:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:42:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:42:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:42:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:42:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:42:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:42:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:42:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:42:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:42:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:42:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:42:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:42:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:42:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:42:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:42:54', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:43:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:43:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:43:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:43:04', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:43:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:43:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:43:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:43:14', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:43:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:43:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:43:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:43:24', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:43:32', 'system,info,account', 'user apitest logged in from 10.77.0.1 via ssh']
['09:43:33', 'system,info,account', 'user apitest logged out from 10.77.0.1 via ssh']
['09:43:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
['09:43:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: connecting...']
['09:43:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: terminating... - connection refused']
['09:43:34', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: disconnected']
['09:43:44', 'pptp,ppp,info', 'to prorxredkom.4ait.ru: initializing...']
